show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,duration_num,duration_unit,qtd_generos,idade_conteudo,decada_lancamento,mes_adicao,ano_adicao,indicador_filme_serie,faixa_duracao,categoria_idade,duration_minmax,idade_standardized
s3769,Movie,Stree,,India,2019-06-07,2018.0,TV-MA,127 min,"Comedies, Horror Movies, Independent Movies",127.0,min,3,8.0,2010.0s,6.0,2019.0,1,Longo,Novo,0.40129449838187703,-0.42931513988543624
s6987,Movie,Holy Man 2,Note Chern-Yim,Thailand,2018-07-30,2008.0,,92 min,"Comedies, Faith & Spirituality, International Movies",92.0,min,3,18.0,2000.0s,7.0,2018.0,1,Médio,Antigo,0.28802588996763756,0.704610258933064
s2578,Movie,Cracked Up: The Darrell Hammond Story,Michelle Esrick,United States,2020-05-01,2018.0,TV-MA,97 min,Documentaries,97.0,min,1,8.0,2010.0s,5.0,2020.0,1,Médio,Novo,0.3042071197411003,-0.42931513988543624
s4549,Movie,Monty Python: The Meaning of Live,"Roger Graef, James Rogan",United Kingdom,2018-10-02,2014.0,TV-MA,94 min,Documentaries,94.0,min,1,12.0,2010.0s,10.0,2018.0,1,Médio,Antigo,0.29449838187702265,0.024255019641963835
s5866,Movie,Marvel Super Hero Adventures: Frost Fight!,Mitch Schauer,United States,,2015.0,PG,74 min,"Children & Family Movies, Sci-Fi & Fantasy",74.0,min,2,11.0,2010.0s,,,1,Médio,Intermediário,0.22977346278317154,-0.08913752023988618
s470,Movie,American Woman,Semi Chellas,United States,2021-07-13,2019.0,TV-MA,87 min,"Dramas, Independent Movies",87.0,min,2,7.0,2010.0s,7.0,2021.0,1,Médio,Novo,0.27184466019417475,-0.5427076797672862
s8504,TV Show,The Seventies,,,2018-09-30,2015.0,TV-PG,1 Season,Docuseries,1.0,Season,1,11.0,2010.0s,9.0,2018.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s6543,TV Show,Crime Time,,France,2019-01-31,2017.0,TV Show,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",1.0,Season,3,9.0,2010.0s,1.0,2019.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s3362,TV Show,Tunnel,,,2019-10-30,2019.0,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1.0,Season,3,7.0,2010.0s,10.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s6055,Movie,A Russell Peters Christmas,Henry Sarwer-Foner,Canada,2013-11-01,2011.0,NR,44 min,Stand-Up Comedy,44.0,min,1,15.0,2010.0s,11.0,2013.0,1,Curto,Antigo,0.13268608414239483,0.3644326392875139
s932,Movie,Fun with Dick & Jane,Dean Parisot,United States,,2005.0,PG-13,91 min,Comedies,91.0,min,1,21.0,2000.0s,,,1,Médio,Antigo,0.284789644012945,1.044787878578614
s3468,TV Show,Inmates,,,,2017.0,TV-MA,1 Season,"International TV Shows, TV Comedies",1.0,Season,2,9.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s509,Movie,A Land Imagined,,France,2021-07-06,2019.0,TV-MA,95 min,"Dramas, International Movies",95.0,min,2,7.0,2010.0s,7.0,2021.0,1,Médio,Novo,0.2977346278317152,-0.5427076797672862
s8564,Movie,The Workshop,Laurent Cantet,France,,2017.0,TV-MA,114 min,"Dramas, International Movies",114.0,min,2,9.0,2010.0s,,,1,Médio,Intermediário,0.3592233009708738,-0.3159226000035862
s4387,Movie,The Princess Switch,,United States,2018-11-16,2018.0,TV-G,102 min,"Children & Family Movies, Dramas, Romantic Movies",102.0,min,3,8.0,2010.0s,11.0,2018.0,1,Médio,Novo,0.32038834951456313,-0.42931513988543624
s6392,Movie,Burlesque: Heart of the Glitter Tribe,,United States,2017-06-01,2017.0,TV-MA,76 min,Documentaries,76.0,min,1,9.0,2010.0s,6.0,2017.0,1,Médio,Intermediário,0.23624595469255666,-0.3159226000035862
s2952,Movie,"Faith, Hope & Love",Robert Krantz,United States,2020-02-04,2019.0,PG,106 min,"Comedies, Faith & Spirituality, Romantic Movies",106.0,min,3,7.0,2010.0s,2.0,2020.0,1,Médio,Novo,0.33333333333333337,-0.5427076797672862
s5712,Movie,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",,,2016.0,,67 min,Stand-Up Comedy,67.0,min,1,10.0,2010.0s,,,1,Médio,Intermediário,0.20711974110032363,-0.2025300601217362
s8161,Movie,Teenage Mutant Ninja Turtles: The Movie,Steve Barron,,2020-01-01,1990.0,PG,94 min,"Action & Adventure, Comedies",94.0,min,2,36.0,1990.0s,1.0,2020.0,1,Médio,Antigo,0.29449838187702265,2.745675976806364
s4023,TV Show,More to Say,,Egypt,,2018.0,TV-14,1 Season,"International TV Shows, TV Dramas, TV Mysteries",1.0,Season,3,8.0,2010.0s,,,0,Série (Temporadas),Novo,,-0.42931513988543624
s2929,Movie,Good Time,"Benny Safdie, Josh Safdie",United States,2020-02-11,2017.0,R,101 min,"Dramas, Independent Movies, Thrillers",101.0,min,3,9.0,2010.0s,2.0,2020.0,1,Médio,Intermediário,0.31715210355987056,-0.3159226000035862
s5859,Movie,He Never Died,Jason Krawczyk,Canada,2016-03-18,2015.0,,97 min,"Comedies, Horror Movies",97.0,min,2,11.0,2010.0s,3.0,2016.0,1,Médio,Intermediário,0.3042071197411003,-0.08913752023988618
s7418,Movie,Mary Poppins Returns,Rob Marshall,,2019-07-09,2018.0,PG,131 min,"Children & Family Movies, Music & Musicals",131.0,min,2,8.0,2010.0s,7.0,2019.0,1,Longo,Novo,0.41423948220064727,-0.42931513988543624
s6215,Movie,Bad Match,David Chirchirillo,,2018-03-11,2017.0,TV-MA,83 min,Thrillers,83.0,min,1,9.0,2010.0s,3.0,2018.0,1,Médio,Intermediário,0.25889967637540456,-0.3159226000035862
s3628,TV Show,Basketball or Nothing,,United States,2019-08-02,2019.0,TV-PG,1 Season,"Docuseries, Reality TV",1.0,Season,2,7.0,2010.0s,8.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s970,Movie,August: Osage County,John Wells,,,2014.0,R,121 min,Dramas,121.0,min,1,12.0,2010.0s,,,1,Longo,Antigo,0.3818770226537217,0.024255019641963835
s1827,Movie,The Little Wars,Maroun Baghdadi,France,2020-10-19,1982.0,TV-14,108 min,"Dramas, Independent Movies, International Movies",108.0,min,3,44.0,1980.0s,10.0,2020.0,1,Médio,Antigo,0.33980582524271846,3.652816295861164
s42,Movie,Jaws,Steven Spielberg,United States,2021-09-16,1975.0,PG,124 min,"Action & Adventure, Classic Movies, Dramas",124.0,min,3,51.0,1970.0s,9.0,2021.0,1,Longo,Antigo,0.39158576051779936,4.4465640750341136
s3695,TV Show,Molang,,France,,2015.0,TV-Y,1 Season,Kids' TV,1.0,Season,1,11.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s8467,Movie,The Princess and the Frog,"Ron Clements, John Musker",United States,2019-07-16,2009.0,G,98 min,Children & Family Movies,98.0,min,1,17.0,2000.0s,7.0,2019.0,1,Médio,Antigo,0.3074433656957929,0.5912177190512139
s8093,Movie,Stink!,Jon J. Whelan,United States,2018-11-01,2015.0,TV-PG,91 min,Documentaries,91.0,min,1,11.0,2010.0s,11.0,2018.0,1,Médio,Intermediário,0.284789644012945,-0.08913752023988618
s8066,Movie,Speech & Debate,Dan Harris,United States,2017-07-06,2017.0,PG-13,96 min,"Comedies, Dramas, Independent Movies",96.0,min,3,9.0,2010.0s,7.0,2017.0,1,Médio,Intermediário,0.3009708737864078,-0.3159226000035862
s7569,TV Show,Nature: Animals With Cameras,,United Kingdom,2018-10-01,2018.0,TV-PG,1 Season,"Docuseries, Science & Nature TV",1.0,Season,2,8.0,2010.0s,10.0,2018.0,0,Série (Temporadas),Novo,,-0.42931513988543624
s4418,Movie,The Holiday Calendar,Bradley Walsh,United States,2018-11-02,2018.0,TV-G,95 min,"Dramas, Romantic Movies",95.0,min,2,8.0,2010.0s,11.0,2018.0,1,Médio,Novo,0.2977346278317152,-0.42931513988543624
s8237,Movie,The Captive,,,2018-07-20,2014.0,R,112 min,"Dramas, Thrillers",112.0,min,2,12.0,2010.0s,7.0,2018.0,1,Médio,Antigo,0.3527508090614887,0.024255019641963835
s8216,Movie,The Bomb,"Kevin Ford, Smriti Keshari, Eric Schlosser",United States,2017-08-01,2016.0,TV-14,59 min,Documentaries,59.0,min,1,10.0,2010.0s,8.0,2017.0,1,Curto,Intermediário,0.18122977346278318,-0.2025300601217362
s2114,TV Show,High Score,,United States,2020-08-19,2020.0,TV-14,1 Season,"Docuseries, Science & Nature TV",1.0,Season,2,6.0,2020.0s,8.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s2020,Movie,Cycle,Prakash Kunte,India,,2018.0,TV-PG,96 min,"Comedies, Dramas, International Movies",96.0,min,3,8.0,2010.0s,,,1,Médio,Novo,0.3009708737864078,-0.42931513988543624
s7516,Movie,Movie 43,"Peter Farrelly, Will Graham, Steve Carr, Griffin Dunne, Steve Brill, James Duffy, Jonathan van Tulleken, Elizabeth Banks, Patrik Forsberg, Brett Ratner, Rusty Cundieff, James Gunn",United States,2019-04-09,2013.0,R,94 min,Comedies,94.0,min,1,13.0,2010.0s,4.0,2019.0,1,Médio,Antigo,0.29449838187702265,0.13764755952381386
s8350,TV Show,The House That Made Me,,Indid,2017-03-31,2015.0,TV-PG,3 Seasons,"International TV Shows, Reality TV",3.0,Seasons,2,11.0,2010.0s,3.0,2017.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s4415,Movie,Ana e Vitória,,Brazil,2018-11-02,2018.0,,116 min,"Comedies, International Movies, LGBTQ Movies",116.0,min,3,8.0,2010.0s,11.0,2018.0,1,Médio,Novo,0.36569579288025894,-0.42931513988543624
s6746,Movie,Feel Rich,Peter Spirer,United States,2017-08-23,2017.0,,70 min,Documentaries,70.0,min,1,9.0,2010.0s,8.0,2017.0,1,Médio,Intermediário,0.2168284789644013,-0.3159226000035862
s7928,Movie,Sameer Abu Alneel,Amr Arafa,Egypt,,2013.0,TV-14,107 min,"Comedies, International Movies",107.0,min,2,13.0,2010.0s,,,1,Médio,Antigo,0.3365695792880259,0.13764755952381386
s5832,Movie,Tony Robbins: I Am Not Your Guru,Joe Berlinger,United States,2016-07-15,2016.0,TV-MA,117 min,Documentaries,117.0,min,1,10.0,2010.0s,7.0,2016.0,1,Médio,Intermediário,0.36893203883495146,-0.2025300601217362
s5051,Movie,On Body and Soul,Ildiko Enyedi,Hungary,2018-02-02,2017.0,TV-MA,116 min,"Dramas, International Movies, Romantic Movies",116.0,min,3,9.0,2010.0s,2.0,2018.0,1,Médio,Intermediário,0.36569579288025894,-0.3159226000035862
s3772,Movie,The Black Godfather,Reginald Hudlin,United States,2019-06-07,2019.0,TV-MA,118 min,"Documentaries, Music & Musicals",118.0,min,2,7.0,2010.0s,6.0,2019.0,1,Médio,Novo,0.37216828478964403,-0.5427076797672862
s6717,Movie,Ex Machina,Alex Garland,United Kingdom,2018-07-26,2015.0,R,108 min,"Dramas, Independent Movies, International Movies",108.0,min,3,11.0,2010.0s,7.0,2018.0,1,Médio,Intermediário,0.33980582524271846,-0.08913752023988618
s6965,Movie,Hickok,Timothy Woodward Jr.,United States,2020-07-24,2017.0,TV-MA,88 min,Action & Adventure,88.0,min,1,9.0,2010.0s,7.0,2020.0,1,Médio,Intermediário,0.2750809061488673,-0.3159226000035862
s1493,TV Show,Bridgerton,,United States,2020-12-25,2020.0,TV-MA,1 Season,"Romantic TV Shows, TV Dramas",1.0,Season,2,6.0,2020.0s,12.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s8406,Movie,The Lord of the Rings: The Two Towers,Peter Jackson,New Zealand,2020-01-01,2002.0,PG-13,179 min,"Action & Adventure, Sci-Fi & Fantasy",179.0,min,2,24.0,2000.0s,1.0,2020.0,1,Longo,Antigo,0.56957928802589,1.384965498224164
s8596,Movie,Tinker',Sonny Marler,,2019-03-19,2018.0,TV-14,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",97.0,min,3,8.0,2010.0s,3.0,2019.0,1,Médio,Novo,0.3042071197411003,-0.42931513988543624
s3929,TV Show,Persona,,South Korea,2019-04-11,2019.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",1.0,Season,3,7.0,2010.0s,4.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s8162,Movie,Tees Maar Khan,,,,2010.0,TV-PG,125 min,"Comedies, International Movies, Music & Musicals",125.0,min,3,16.0,2010.0s,,,1,Longo,Antigo,0.39482200647249194,0.4778251791693639
s3093,TV Show,Kevin Hart: Don’t F**k This Up,,United States,2019-12-27,2019.0,TV-MA,1 Season,Docuseries,1.0,Season,1,7.0,2010.0s,12.0,2019.0,0,Série (Temporadas),Novo,,-0.5427076797672862
s6094,Movie,Adventures in Public School,Kyle Rideout,Canada,2018-08-15,2018.0,NR,86 min,Comedies,86.0,min,1,8.0,2010.0s,8.0,2018.0,1,Médio,Novo,0.26860841423948223,-0.42931513988543624
s1925,Movie,We Have Always Lived in the Castle,Stacie Passon,United States,2020-10-01,2018.0,TV-14,95 min,"Dramas, Thrillers",95.0,min,2,8.0,2010.0s,10.0,2020.0,1,Médio,Novo,0.2977346278317152,-0.42931513988543624
s2537,Movie,Rencor tatuado,Julián Hernández,Mexico,2020-05-14,2018.0,TV-MA,152 min,"Dramas, Independent Movies, International Movies",152.0,min,3,8.0,2010.0s,5.0,2020.0,1,Longo,Novo,0.482200647249191,-0.42931513988543624
s4863,TV Show,Saint Seiya: The Lost Canvas,,Japan,2018-05-15,2009.0,TV-MA,1 Season,"Anime Series, International TV Shows",1.0,Season,2,17.0,2000.0s,5.0,2018.0,0,Série (Temporadas),Antigo,,0.5912177190512139
s7981,Movie,Sen Kimsin?,Ozan Açıktan,Turkey,2017-03-10,2012.0,TV-14,102 min,"Comedies, International Movies",102.0,min,2,14.0,2010.0s,3.0,2017.0,1,Médio,Antigo,0.32038834951456313,0.25104009940566385
s7134,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,,2019-12-31,1960.0,TV-14,181 min,"Action & Adventure, Dramas, International Movies",181.0,min,3,66.0,1960.0s,12.0,2019.0,1,Longo,Antigo,0.5760517799352751,6.147452173261864
s7338,Movie,Lorai: Play to Live,Parambrata Chatterjee,India,2017-09-01,2015.0,TV-14,155 min,"Dramas, International Movies, Sports Movies",155.0,min,3,11.0,2010.0s,9.0,2017.0,1,Longo,Intermediário,0.49190938511326865,-0.08913752023988618
s1867,Movie,The Legend of Bhagat Singh,,India,2020-10-12,2002.0,TV-14,156 min,"Dramas, International Movies",156.0,min,2,24.0,2000.0s,10.0,2020.0,1,Longo,Antigo,0.49514563106796117,1.384965498224164
s1130,TV Show,Secrets of Great British Castles ,,United Kingdom,,2016.0,TV-PG,2 Seasons,"British TV Shows, Docuseries, International TV Shows",2.0,Seasons,3,10.0,2010.0s,,,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s5061,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,,2018-01-26,2018.0,Movie,61 min,Stand-Up Comedy,61.0,min,1,8.0,2010.0s,1.0,2018.0,1,Médio,Novo,0.1877022653721683,-0.42931513988543624
s3274,Movie,Klaus,Sergio Pablos,Spain,2019-11-15,2019.0,PG,98 min,"Children & Family Movies, Comedies",98.0,min,2,7.0,2010.0s,11.0,2019.0,1,Médio,Novo,0.3074433656957929,-0.5427076797672862
s7770,TV Show,Power Rangers Ninja Storm,,United States,2016-01-01,2003.0,TV-Y7,1 Season,Kids' TV,1.0,Season,1,23.0,2000.0s,1.0,2016.0,0,Série (Temporadas),Antigo,,1.2715729583423139
s2276,TV Show,Hook,,Thailand,2020-07-05,2020.0,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1.0,Season,3,6.0,2020.0s,7.0,2020.0,0,Série (Temporadas),Novo,,-0.6561002196491362
s3991,Movie,The Amazing Praybeyt Benjamin,Wenn V. Deramas,,,2014.0,TV-14,105 min,"Action & Adventure, Comedies, International Movies",105.0,min,3,12.0,2010.0s,,,1,Médio,Antigo,0.3300970873786408,0.024255019641963835
s2851,Movie,The Last Bomb of the Second World War,Athiyan Athirai,India,2020-03-03,2019.0,TV-14,133 min,"Dramas, Independent Movies, International Movies",133.0,min,3,7.0,2010.0s,3.0,2020.0,1,Longo,Novo,0.42071197411003236,-0.5427076797672862
s7533,Movie,My Brother ... Nikhil,,India,,2005.0,TV-PG,116 min,"Dramas, Independent Movies, International Movies",116.0,min,3,21.0,2000.0s,,,1,Médio,Antigo,0.36569579288025894,1.044787878578614
s6505,TV Show,Club Friday The Series 6,,Pakistan,2019-03-09,2015.0,TV-MA,9 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",9.0,Seasons,3,11.0,2010.0s,3.0,2019.0,0,Série (Temporadas),Intermediário,,-0.08913752023988618
s7690,TV Show,P. King Duckling,,United States,2017-11-07,2016.0,TV-Y,1 Season,"Kids' TV, TV Comedies",1.0,Season,2,10.0,2010.0s,11.0,2017.0,0,Série (Temporadas),Intermediário,,-0.2025300601217362
s7119,Movie,Jalpari: The Desert Mermaid,Nila Madhab Panda,,2018-05-19,2012.0,TV-14,94 min,"Dramas, Independent Movies, International Movies",94.0,min,3,14.0,2010.0s,5.0,2018.0,1,Médio,Antigo,0.29449838187702265,0.25104009940566385
s4152,Movie,Virsa,Pankaj Batra,India,,2010.0,,127 min,"Dramas, International Movies, Music & Musicals",127.0,min,3,16.0,2010.0s,,,1,Longo,Antigo,0.40129449838187703,0.4778251791693639
s6470,TV Show,Chill with Bob Ross,,Pakistan,2016-12-01,1994.0,TV-G,1 Season,TV Shows,1.0,Season,1,32.0,1990.0s,12.0,2016.0,0,Série (Temporadas),Antigo,,2.292105817278964
s3949,Movie,Suzzanna: Buried Alive,"Rocky Soraya, Anggy Umbara",Indonesia,,2018.0,TV-MA,126 min,"Horror Movies, International Movies",126.0,min,2,8.0,2010.0s,,,1,Longo,Novo,0.3980582524271845,-0.42931513988543624
s6832,Movie,Gelo,Manbhavan Singh,,2017-12-15,2016.0,TV-MA,118 min,"Dramas, International Movies",118.0,min,2,10.0,2010.0s,12.0,2017.0,1,Médio,Intermediário,0.37216828478964403,-0.2025300601217362
s5919,Movie,Virunga: Gorillas in Peril,,United States,2015-02-13,2015.0,TV-14,29 min,Documentaries,29.0,min,1,11.0,2010.0s,2.0,2015.0,1,Curto,Intermediário,0.08414239482200649,-0.08913752023988618
s2485,Movie,Lock Your Girls In,Fouad El-Mohandes,,2020-05-21,1982.0,TV-PG,233 min,"Comedies, International Movies, Romantic Movies",233.0,min,3,44.0,1980.0s,5.0,2020.0,1,Longo,Antigo,0.7443365695792881,3.652816295861164
s8380,TV Show,The Lady in Dignity,,South Korea,2018-01-30,2017.0,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",1.0,Season,3,9.0,2010.0s,1.0,2018.0,0,Série (Temporadas),Intermediário,,-0.3159226000035862
s8687,Movie,Waar,Bilal Lashari,Pakistan,2017-07-01,2013.0,TV-MA,130 min,"Action & Adventure, International Movies",130.0,min,2,13.0,2010.0s,7.0,2017.0,1,Longo,Antigo,0.4110032362459547,0.13764755952381386
s624,Movie,Mommy Issues,Jose Javier Reyes,,,2021.0,,90 min,"Comedies, Dramas, International Movies",90.0,min,3,5.0,2020.0s,,,1,Médio,Novo,0.28155339805825247,-0.7694927595309863
s2135,TV Show,The Great Heist,,Colombia,,2020.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1.0,Season,3,6.0,2020.0s,,,0,Série (Temporadas),Novo,,-0.6561002196491362
s3823,Movie,Hamid,Aijaz Khan,India,2019-05-15,2018.0,TV-MA,108 min,"Dramas, Independent Movies, International Movies",108.0,min,3,8.0,2010.0s,5.0,2019.0,1,Médio,Novo,0.33980582524271846,-0.42931513988543624
s6635,Movie,Doom,Andrzej Bartkowiak,Unitd Kingdom,2020-11-01,2005.0,R,105 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",105.0,min,3,21.0,2000.0s,11.0,2020.0,1,Médio,Antigo,0.3300970873786408,1.044787878578614
s120,Movie,Here and There,,,2021-09-02,2020.0,TV-MA,99 min,"Dramas, International Movies, Romantic Movies",99.0,min,3,6.0,2020.0s,9.0,2021.0,1,Médio,Novo,0.31067961165048547,-0.6561002196491362
s429,Movie,Words Bubble Up Like Soda Pop,Kyohei Ishiguro,,2021-07-22,2021.0,TV-G,87 min,"Anime Features, Children & Family Movies, International Movies",87.0,min,3,5.0,2020.0s,7.0,2021.0,1,Médio,Novo,0.27184466019417475,-0.7694927595309863
s8058,Movie,Sons of Ben,Jeffrey C. Bell,United States,2016-12-10,2016.0,NR,73 min,"Documentaries, Sports Movies",73.0,min,2,10.0,2010.0s,12.0,2016.0,1,Médio,Intermediário,0.226537216828479,-0.2025300601217362
s885,TV Show,Move to Heaven,,South Korea,2021-05-14,2021.0,TV-MA,1 Season,"International TV Shows, TV Dramas",1.0,Season,2,5.0,2020.0s,5.0,2021.0,0,Série (Temporadas),Novo,,-0.7694927595309863
s335,Movie,Five Feet Apart,,United States,2010-01-01,2025.0,PG-13,116 min,"Dramas, Romantic Movies",116.0,min,2,1.0,2020.0s,1.0,2010.0,1,Médio,Novo,0.36569579288025894,-1.2230629190583864
s8178,Movie,The 4th Company,"Mitzi Vanessa Arreola, Amir Galvan Cervera",Mexico,2018-04-06,2016.0,,117 min,"Action & Adventure, Dramas, International Movies",117.0,min,3,10.0,2010.0s,4.0,2018.0,1,Médio,Intermediário,0.36893203883495146,-0.2025300601217362
s3410,Movie,The Laundromat,Steven Soderbergh,United States,2019-10-18,2019.0,,96 min,"Comedies, Dramas",96.0,min,2,7.0,2010.0s,10.0,2019.0,1,Médio,Novo,0.3009708737864078,-0.5427076797672862
s4330,Movie,A Beautiful Life,Andrew Lau Wai-Keung,China,2018-12-01,2011.0,TV-14,122 min,"Dramas, International Movies, Romantic Movies",122.0,min,3,15.0,2010.0s,12.0,2018.0,1,Longo,Antigo,0.38511326860841427,0.3644326392875139
s7196,Movie,Kidnapping Mr. Heineken,Daniel Alfredson,Netherlands,,2015.0,R,95 min,"Action & Adventure, Dramas, International Movies",95.0,min,3,11.0,2010.0s,,,1,Médio,Intermediário,0.2977346278317152,-0.08913752023988618
s2229,Movie,Father Soldier Son,"Leslye Davis, Catrin Einhorn",United States,2020-07-17,2020.0,R,100 min,Documentaries,100.0,min,1,6.0,2020.0s,7.0,2020.0,1,Médio,Novo,0.31391585760517804,-0.6561002196491362
s7239,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,Indid,2019-12-31,2017.0,TV-MA,126 min,"Dramas, Independent Movies, International Movies",126.0,min,3,9.0,2010.0s,12.0,2019.0,1,Longo,Intermediário,0.3980582524271845,-0.3159226000035862
s1102,Movie,Escape from Planet Earth,,United States,2021-04-03,2013.0,PG,89 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",89.0,min,3,13.0,2010.0s,4.0,2021.0,1,Médio,Antigo,0.2783171521035599,0.13764755952381386
s4642,Movie,The Angel,Ariel Vromen,Israel,2018-09-14,2018.0,TV-MA,114 min,"Dramas, International Movies, Thrillers",114.0,min,3,8.0,2010.0s,9.0,2018.0,1,Médio,Novo,0.3592233009708738,-0.42931513988543624
s2512,Movie,Wadjda,Haifaa Al-Mansour,Saudi Arabia,2020-05-19,2012.0,PG,93 min,"Dramas, Independent Movies, International Movies",93.0,min,3,14.0,2010.0s,5.0,2020.0,1,Médio,Antigo,0.29126213592233013,0.25104009940566385
s1290,Movie,Wave of Cinema: Surat dari Timur,Saron Sakina,,2021-02-20,2020.0,TV-G,58 min,"Documentaries, International Movies, Music & Musicals",58.0,min,3,6.0,2020.0s,2.0,2021.0,1,Curto,Novo,0.17799352750809064,-0.6561002196491362
s8378,Movie,The King's Speech,Tom Hooper,,2018-06-02,2010.0,R,118 min,"Dramas, International Movies",118.0,min,2,16.0,2010.0s,6.0,2018.0,1,Médio,Antigo,0.37216828478964403,0.4778251791693639
s6697,Movie,End of Watch,,United States,,2012.0,R,109 min,Action & Adventure,109.0,min,1,14.0,2010.0s,,,1,Médio,Antigo,0.34304207119741104,0.25104009940566385
s3514,Movie,Los Tigres del Norte at Folsom Prison,Tom Donahue,,2019-09-15,2019.0,TV-PG,64 min,"Documentaries, International Movies, Music & Musicals",64.0,min,3,7.0,2010.0s,9.0,2019.0,1,Médio,Novo,0.19741100323624597,-0.5427076797672862
